SMS,LABEL
Sub_SP-Guarany2: Status=PROBLEM Detalhe: Ping_Status = Down (0)   Data: 2019.01.18     Hora: 22:37:54       IP: 168.181.136.6,ok
Sub_SP-Guarany2: Status=PROBLEM Detalhe: Ping_Status = Down (0)   Data: 2019.01.27     Hora: 10:13:54       IP: 168.181.136.6,ok
Subestacao Morro Sul-Guarany2: Status=PROBLEM Detalhe: Ping_Status = Down (0)   Data: 2019.02.25     Hora: 08:33:54       IP: 168.181.136.6,ok
Subestacao Morro Sul-Guarany2: Status=PROBLEM Detalhe: Ping_Status = Down (0)   Data: 2019.03.04     Hora: 19:52:54       IP: 168.181.136.6,ok
"Faça login no aplicativo OlympTrad?: 168.181.144.102, BR, Vitoria",ok
"Faça login no aplicativo OlympTrad?: 168.181.146.181, BR, Serra",ok
"Faça login no aplicativo OlympTrad?: 168.181.146.75, BR, Cariacica",ok
"Faça login no aplicativo OlympTrad?: 168.181.15.78, BR, Independencia",ok
bitnuvem.com: Identificamos acesso do IP 168.181.165.0 na sua conta. 29/08 18:55,ok
"OlympTrad? login: 168.181.169.238, BR, Seabra",ok
"Faça login no aplicativo OlympTrad?: 168.181.190.171, BR, Sorriso",ok
"Faça login no aplicativo OlympTrad?: 168.181.218.101, BR, Saudades",ok
"Faça login no aplicativo OlympTrad?: 168.181.253.174, BR, Sao Luis",ok
"OlympTrad? login: 168.181.254.162, BR, Sao Luis",ok
"050003730201|Faça login no aplicativo OlympTrad?: 168.181.254.218, BR, Brejo De ",ok
"Faça login no aplicativo OlympTrad?: 168.181.255.153, BR, Timbiras",ok
"050003260201|Faça login no aplicativo OlympTrad?: 168.181.255.55, BR, Candido Me",ok
"Faça login no aplicativo OlympTrad?: 168.181.4.59, BR, Sorriso",ok
"Faça login no aplicativo OlympTrad?: 168.181.48.116, BR, Curitiba",ok
"Faça login no aplicativo OlympTrad?: 168.181.48.131, BR, Curitiba",ok
bitnuvem.com: Identificamos acesso do IP 168.181.48.205 na sua conta. 11/07 22:43,ok
"Faça login no aplicativo OlympTrad?: 168.181.48.25, BR, Curitiba",ok
"Faça login no aplicativo OlympTrad?: 168.181.48.251, BR, Curitiba",ok
"Faça login no aplicativo OlympTrad?: 168.181.48.77, BR, Curitiba",ok
"Faça login no aplicativo OlympTrad?: 168.181.48.79, BR, Curitiba",ok
"Faça login no aplicativo OlympTrad?: 168.181.48.84, BR, Curitiba",ok
"Faça login no aplicativo OlympTrad?: 168.181.48.96, BR, Curitiba",ok
"This is a security notification from MailChimp 
 User: Olinda Guedes 
 Note: login(IP: 168.181.49.124 - Curitiba, Pr Bra)",ok
"PIN: 162527. We have detected that you are login from Brazil using IP 168.181.5.119, please use this pin to authorize your login!",ok
 Acesso em : 08/08/2019 10:45:38 Conta: julianabogusiak@gmail.com IP: 168.181.50.150 Cel: -1,ok
"Faça login no aplicativo OlympTrad?: 168.181.50.204, BR, Curitiba",ok
"Faça login no aplicativo OlympTrad?: 168.181.50.248, BR, Curitiba",ok
0500030C0201|??Login from ip address 168.181.50.28. Confirmation code: 743096 JP,ok
bitnuvem.com: Identificamos acesso do IP 168.181.51.169 na sua conta. Nao conhece esse IP? Acesse sua conta e atualize sua senha imediatamente.,ok
bitnuvem.com: Identificamos acesso do IP 168.181.51.205 na sua conta. Nao conhece esse IP? Acesse sua conta e atualize sua senha imediatamente.,ok
"Faça login no aplicativo OlympTrad?: 168.181.51.219, BR, Curitiba",ok
0500031E0201|??Login from ip address 168.181.51.254. Confirmation code: 373292 J,ok
"Faça login no aplicativo OlympTrad?: 168.181.51.61, BR, Curitiba",ok
"Faça login no aplicativo OlympTrad?: 168.181.57.1, BR, Ji-parana",ok
"Faça login no aplicativo OlympTrad?: 168.181.58.15, BR, Ji-parana",ok
"Faça login no aplicativo OlympTrad?: 168.181.59.1, BR, Ji-parana",ok
"Faça login no aplicativo OlympTrad?: 168.181.59.5, BR, Ji-parana",ok
"0500032D0201|Faça login no aplicativo OlympTrad?: 168.181.62.10, BR, Sao Joao De",ok
"050003EA0201|Faça login no aplicativo OlympTrad?: 168.181.62.208, BR, Rio De Jan",ok
"Faça login no aplicativo OlympTrad?: 168.194.122.155, BR, Garanhuns",ok
"Faça login no aplicativo OlympTrad?: 168.194.122.236, BR, Garanhuns",ok
"Faça login no aplicativo OlympTrad?: 168.194.154.174, BR, Iturama",ok
"Faça login no aplicativo OlympTrad?: 168.194.160.152, BR, Curitiba",ok
bitnuvem.com: Identificamos acesso do IP 168.194.160.29 na sua conta. Nao conhece esse IP? Acesse sua conta e atualize sua senha imediatamente.,ok
"Faça login no aplicativo OlympTrad?: 168.194.160.39, BR, Curitiba",ok
"Faça login no aplicativo OlympTrad?: 168.194.160.49, BR, Curitiba",ok
"Faça login no aplicativo OlympTrad?: 168.194.161.245, BR, Curitiba",ok
"Faça login no aplicativo OlympTrad?: 168.194.161.53, BR, Curitiba",ok
"Faça login no aplicativo OlympTrad?: 168.194.161.97, BR, Curitiba",ok
"Faça login no aplicativo OlympTrad?: 168.194.162.108, BR, Curitiba",ok
"050003B60201|??BITCOLA?You are already login at: 168.194.163.145 , if you are no",ok
bitnuvem.com: Identificamos acesso do IP 168.194.163.225 na sua conta. 29/08 11:27,ok
"OlympTrad? login: 168.194.163.243, BR, Curitiba",ok
"Faça login no aplicativo OlympTrad?: 168.194.163.44, BR, Curitiba",ok
"0500033B0201|Faça login no aplicativo OlympTrad?: 168.194.166.130, BR, Rio De Ja",ok
"050003180201|Faça login no aplicativo OlympTrad?: 168.194.166.134, BR, Rio De Ja",ok
"Faça login no aplicativo OlympTrad?: 168.194.201.1, BR, Tres Lagoas",ok
"Faça login no aplicativo OlympTrad?: 168.194.202.138, BR, Cedral",ok
bitnuvem.com: Identificamos acesso do IP 168.194.211.19 na sua conta. 29/08 17:01,ok
"Faça login no aplicativo OlympTrad?: 168.194.230.225, BR, Amparo",ok
"Faça login no aplicativo OlympTrad?: 168.194.239.62, BR, Maracanau",ok
"Faça login no aplicativo OlympTrad?: 168.194.250.132, BR, Brasilia",ok
"Faça login no aplicativo OlympTrad?: 168.194.67.134, BR, Recife",ok
"050003710201|Faça login no aplicativo OlympTrad?: 168.194.8.38, BR, Sao Jose Dos",ok
"0500030F0201|Faça login no aplicativo OlympTrad?: 168.194.97.104, BR, Cornelio P",ok
"0500036D0201|Faça login no aplicativo OlympTrad?: 168.194.97.81, BR, Cornelio Pr",ok
"Faça login no aplicativo OlympTrad?: 168.195.101.115, BR, Contagem",ok
"Faça login no aplicativo OlympTrad?: 168.195.101.155, BR, Contagem",ok
"Faça login no aplicativo OlympTrad?: 168.195.101.161, BR, Contagem",ok
"OlympTrad? login: 168.195.101.20, BR, Contagem",ok
"Faça login no aplicativo OlympTrad?: 168.195.101.33, BR, Contagem",ok
"Faça login no aplicativo OlympTrad?: 168.195.101.73, BR, Contagem",ok
"Faça login no aplicativo OlympTrad?: 168.195.102.145, BR, Nova Lima",ok
"Faça login no aplicativo OlympTrad?: 168.195.112.152, BR, Carapebus",ok
"Faça login no aplicativo OlympTrad?: 168.195.135.10, BR, Goiania",ok
"Faça login no aplicativo OlympTrad?: 168.195.16.221, BR, Araguaina",ok
"0500036D0201|Faça login no aplicativo OlympTrad?: 168.195.171.56, BR, Itaquaquec",ok
"Faça login no aplicativo OlympTrad?: 168.195.181.137, BR, Paulista",ok
"Faça login no aplicativo OlympTrad?: 168.195.182.110, BR, Recife",ok
"0500034D0201|Faça login no aplicativo OlympTrad?: 168.195.235.238, BR, Encruzilh",ok
"Cabonnet: Bom dia.
Seu novo Ip Fixo é 168.195.236.134.
Qualquer dúvida estamos a disposição.
21012000.",ok
"050003570201|Faça login no aplicativo OlympTrad?: 168.195.236.155, BR, President",ok
"ATELLA: Prezado(a) LOJA JURUAIA, segue o link para visualizacao de sua fatura (CPF/CNPJ: 24181585000): 168.195.49.50/central",ok
"050003E10201|Faça login no aplicativo OlympTrad?: 168.195.6.80, BR, Guaranta Do",ok
"Faça login no aplicativo OlympTrad?: 168.195.92.24, BR, Sao Paulo",ok
"Faça login no aplicativo OlympTrad?: 168.196.104.243, BR, Eusebio",ok
"Faça login no aplicativo OlympTrad?: 168.196.104.244, BR, Eusebio",ok
"Faça login no aplicativo OlympTrad?: 168.196.106.243, BR, Aquiraz",ok
"Faça login no aplicativo OlympTrad?: 168.196.12.2, BR, Brasília",ok
"Faça login no aplicativo OlympTrad?: 168.196.130.140, BR, Pinhao",ok
"Faça login no aplicativo OlympTrad?: 168.196.130.147, BR, Pinhao",ok
"Faça login no aplicativo OlympTrad?: 168.196.164.14, BR, Congonhal",ok
"Faça login no aplicativo OlympTrad?: 168.196.164.3, BR, Congonhal",ok
"050003520201|Faça login no aplicativo OlympTrad?: 168.196.176.138, BR, Santa Fé ",ok
"Boa tarde, novo ip fixo 168.196.182.48
Qualquer duvida estamos a disposição.
Att: INB TELECOM",ok
"Bom dia, por gentileza peço que teste seu acesso e nos contate qualquer problema.
168.196.183.45 SEU IP FIXO
Att: INB TELECOM",ok
"Faça login no aplicativo OlympTrad?: 168.196.193.59, BR, Abreu E Lima",ok
"050003080201|Faça login no aplicativo OlympTrad?: 168.196.207.114, BR, Jaboatao ",ok
"Faça login no aplicativo OlympTrad?: 168.196.215.39, BR, Ipiau",ok
"Faça login no aplicativo OlympTrad?: 168.196.31.199, BR, Caieiras",ok
"Faça login no aplicativo OlympTrad?: 168.196.31.26, BR, Caieiras",ok
"Faça login no aplicativo OlympTrad?: 168.196.31.7, BR, Caieiras",ok
"OlympTrad? login: 168.196.44.58, BR, Itapiranga",ok
"Faça login no aplicativo OlympTrad?: 168.196.45.12, BR, Itapiranga",ok
"Faça login no aplicativo OlympTrad?: 168.196.45.32, BR, Itapiranga",ok
"Faça login no aplicativo OlympTrad?: 168.196.5.123, BR, Teofilo Otoni",ok
"Faça login no aplicativo OlympTrad?: 168.196.64.242, BR, Rondonopolis",ok
"Faça login no aplicativo OlympTrad?: 168.196.82.45, BR, Tubarao",ok
"Faça login no aplicativo OlympTrad?: 168.196.83.240, BR, Sao Martinho",ok
"Faça login no aplicativo OlympTrad?: 168.196.97.1, BR, Curvelo",ok
 Acesso em : 15/08/2019 20:45:44 Conta: Edifsilva2@gmail.com IP: 168.197.0.251 Cel: 5585981321118,ok
"050003E40201|???? ? ?????????? OlympTrad?: 168.197.14.226, BR, Sao Sebastiao Do",ok
"Faça login no aplicativo OlympTrad?: 168.197.140.242, BR, Brasilia",ok
"Faça login no aplicativo OlympTrad?: 168.197.15.76, BR, Joao Lisboa",ok
"Faça login no aplicativo OlympTrad?: 168.197.152.2, BR, Capitao Poco",ok
"Faça login no aplicativo OlympTrad?: 168.197.152.4, BR, Capitao Poco",ok
"050003310201|Faça login no aplicativo OlympTrad?: 168.197.155.1, BR, Santa Luzia",ok
"Faça login no aplicativo OlympTrad?: 168.197.155.104, BR, Capitao Poco",ok
"OlympTrad? login: 168.197.157.19, BR, Ibirite",ok
"0500036D0201|Faça login no aplicativo OlympTrad?: 168.197.158.56, BR, Belo Horiz",ok
"Faça login no aplicativo OlympTrad?: 168.197.16.152, BR, Paraopeba",ok
"Faça login no aplicativo OlympTrad?: 168.197.204.218, BR, Pirauba",ok
"OlympTrad? login: 168.197.206.135, BR, Juiz De Fora",ok
"OlympTrad? login: 168.197.206.169, BR, Juiz De Fora",ok
"Faça login no aplicativo OlympTrad?: 168.197.207.143, BR, Pirauba",ok
Host : BR NET Ip: 168.197.220.202 nao esta respondendo ao ping - 2019-02-26 15:55:03,ok
Host : BR NET Ip: 168.197.220.202 nao esta respondendo ao ping - 2019-03-19 12:00:02,ok
Host : BR NET Ip: 168.197.220.202 nao esta respondendo ao ping - 2019-04-19 19:55:04,ok
Host :BR NET Ip: 168.197.220.202 voltou a respondendo ao ping - 2019-08-03 08:20:02,ok
"Faça login no aplicativo OlympTrad?: 168.197.224.194, BR, Mogi-guacu",ok
"Faça login no aplicativo OlympTrad?: 168.197.224.206, BR, Mogi-guacu",ok
"Faça login no aplicativo OlympTrad?: 168.197.225.97, BR, Andradas",ok
"050003310201|Faça login no aplicativo OlympTrad?: 168.197.55.242, BR, Carmo Do R",ok
bitnuvem.com: Identificamos acesso do IP 168.197.65.4 na sua conta. 15/08 11:17,ok
"Faça login no aplicativo OlympTrad?: 168.197.76.251, BR, Caxias Do Sul",ok
"0500030D0201|Faça login no aplicativo OlympTrad?: 168.197.8.1, BR, Ouro Preto Do",ok
"OlympTrad? login: 168.197.81.11, BR, Rio Verde De Mato Grosso",ok
"050003EA0201|Faça login no aplicativo OlympTrad?: 168.197.81.45, BR, Rio Verde D",ok
"050003580201|Faça login no aplicativo OlympTrad?: 168.197.83.0, BR, Rio Verde De",ok
"Faça login no aplicativo OlympTrad?: 168.205.114.94, BR, Itaborai",ok
"Faça login no aplicativo OlympTrad?: 168.205.137.10, BR, Mage",ok
"0500033A0201|Faça login no aplicativo OlympTrad?: 168.205.139.144, BR, Rio De Ja",ok
"050003260201|Faça login no aplicativo OlympTrad?: 168.205.139.147, BR, Rio De Ja",ok
"Faça login no aplicativo OlympTrad?: 168.205.139.158, BR, Mage",ok
"050003E00201|Faça login no aplicativo OlympTrad?: 168.205.139.2, BR, Duque De Ca",ok
"050003700201|Faça login no aplicativo OlympTrad?: 168.205.148.166, BR, Campina D",ok
"Faça login no aplicativo OlympTrad?: 168.205.150.144, BR, Cascavel",ok
"0500035E0201|Faça login no aplicativo OlympTrad?: 168.205.165.2, BR, Cabaceiras ",ok
Osirnet: Referente a Protocolo 432942. Porta solicitada para abertura: 10080 Ip acesso externo:168.205.176.93 Porta acesso externo:8190,ok
"Faça login no aplicativo OlympTrad?: 168.205.192.37, BR, Imbituva",ok
"050003390201|Faça login no aplicativo OlympTrad?: 168.205.211.149, BR, Uruana De",ok
"Faça login no aplicativo OlympTrad?: 168.205.233.64, BR, Manga",ok
"Faça login no aplicativo OlympTrad?: 168.205.39.244, BR, Juazeiro",ok
"Faça login no aplicativo OlympTrad?: 168.205.40.143, BR, Pirangi",ok
"Faça login no aplicativo OlympTrad?: 168.205.48.2, BR, Barra Do Bugres",ok
"Faça login no aplicativo OlympTrad?: 168.205.50.1, BR, Barra Do Bugres",ok
"Faça login no aplicativo OlympTrad?: 168.205.52.10, BR, Suzano",ok
"Faça login no aplicativo OlympTrad?: 168.205.53.103, BR, Suzano",ok
"Faça login no aplicativo OlympTrad?: 168.205.70.37, BR, Sao Vicente",ok
"Faça login no aplicativo OlympTrad?: 168.205.79.150, BR, Itanhanga",ok
"Faça login no aplicativo OlympTrad?: 168.205.79.197, BR, Itanhanga",ok
"Faça login no aplicativo OlympTrad?: 168.205.91.37, BR, Catu",ok
"0500036B0201|Faça login no aplicativo OlympTrad?: 168.227.101.52, BR, Palmeira D",ok
"Faça login no aplicativo OlympTrad?: 168.227.108.215, BR, Goianinha",ok
"Faça login no aplicativo OlympTrad?: 168.227.108.220, BR, Goianinha",ok
"Faça login no aplicativo OlympTrad?: 168.227.109.92, BR, Pipa",ok
"Faça login no aplicativo OlympTrad?: 168.227.111.195, BR, Goianinha",ok
"0500034D0201|Faça login no aplicativo OlympTrad?: 168.227.12.110, BR, Itaquaquec",ok
"050003700201|Faça login no aplicativo OlympTrad?: 168.227.12.117, BR, Itaquaquec",ok
"050003550201|Faça login no aplicativo OlympTrad?: 168.227.12.133, BR, Itaquaquec",ok
"050003EA0201|Faça login no aplicativo OlympTrad?: 168.227.12.162, BR, Itaquaquec",ok
"0500035B0201|Faça login no aplicativo OlympTrad?: 168.227.12.179, BR, Itaquaquec",ok
"0500036D0201|Faça login no aplicativo OlympTrad?: 168.227.12.184, BR, Itaquaquec",ok
"050003600201|Faça login no aplicativo OlympTrad?: 168.227.12.192, BR, Itaquaquec",ok
"OlympTrad? login: 168.227.12.196, BR, Itaquaquecetuba",ok
"0500037C0201|Faça login no aplicativo OlympTrad?: 168.227.12.40, BR, Itaquaquece",ok
"050003EB0201|Faça login no aplicativo OlympTrad?: 168.227.12.41, BR, Itaquaquece",ok
"0500031A0201|Faça login no aplicativo OlympTrad?: 168.227.12.76, BR, Itaquaquece",ok
"OlympTrad? login: 168.227.12.77, BR, Itaquaquecetuba",ok
"050003E40201|Faça login no aplicativo OlympTrad?: 168.227.12.88, BR, Itaquaquece",ok
O servico ping no dispositivo Arqueiro Telecom passou para o status inativo - IP=168.227.124.193,ok
O servico ping no dispositivo Valtra - Defant passou para o status inativo - IP=168.227.126.39,ok
O servico ping no dispositivo Valtra - Defant passou para o status inativo - IP=168.227.126.39,ok
O servico ping no dispositivo Valtra - Defant passou para o status inativo - IP=168.227.126.39,ok
O servico ping no dispositivo Valtra - Defant passou para o status inativo - IP=168.227.126.39,ok
O servico ping no dispositivo Alt Brasil - OTI passou para o status inativo - IP=168.227.126.8,ok
O servico ping no dispositivo Alt Brasil - OTI passou para o status inativo - IP=168.227.126.8,ok
O servico ping no dispositivo Alt Brasil - OTI passou para o status inativo - IP=168.227.126.8,ok
O servico ping no dispositivo Alt Brasil - OTI passou para o status ativo - IP=168.227.126.8,ok
O servico ping no dispositivo Rancho Fundo passou para o status ativo - IP=168.227.127.241,ok
O servico ping no dispositivo Rancho Fundo passou para o status inativo - IP=168.227.127.241,ok
O servico ping no dispositivo Rancho Fundo passou para o status ativo - IP=168.227.127.241,ok
O servico ping no dispositivo Ultra Nacional passou para o status inativo - IP=168.227.127.70,ok
O servico ping no dispositivo Ultra Nacional passou para o status inativo - IP=168.227.127.70,ok
O servico ping no dispositivo Ultra Nacional passou para o status ativo - IP=168.227.127.70,ok
"Faça login no aplicativo OlympTrad?: 168.227.132.10, BR, Timbó",ok
"Faça login no aplicativo OlympTrad?: 168.227.157.212, BR, Pirai",ok
"Faça login no aplicativo OlympTrad?: 168.227.166.3, BR, Paraty",ok
"Faça login no aplicativo OlympTrad?: 168.227.166.6, BR, Paraty",ok
"Faça login no aplicativo OlympTrad?: 168.227.18.112, BR, Teresina",ok
"Faça login no aplicativo OlympTrad?: 168.227.196.213, BR, Juiz De Fora",ok
"Faça login no aplicativo OlympTrad?: 168.227.196.248, BR, Juiz De Fora",ok
"Faça login no aplicativo OlympTrad?: 168.227.208.2, BR, Ponta Pora",ok
"Faça login no aplicativo OlympTrad?: 168.227.209.131, BR, Ponta Pora",ok
"Faça login no aplicativo OlympTrad?: 168.227.223.77, BR, Porangatu",ok
"Faça login no aplicativo OlympTrad?: 168.227.29.93, BR, Rialma",ok
"Faça login no aplicativo OlympTrad?: 168.227.31.64, BR, Jaragua",ok
"Faça login no aplicativo OlympTrad?: 168.227.32.143, BR, Araraquara",ok
"050003EE0201|Faça login no aplicativo OlympTrad?: 168.227.33.220, BR, Americo Br",ok
"Faça login no aplicativo OlympTrad?: 168.227.34.10, BR, Araraquara",ok
"Faça login no aplicativo OlympTrad?: 168.227.34.220, BR, Araraquara",ok
"0500032B0201|Faça login no aplicativo OlympTrad?: 168.227.35.80, BR, Americo Bra",ok
"Faça login no aplicativo OlympTrad?: 168.227.54.183, BR, Rio Bonito",ok
"Faça login no aplicativo OlympTrad?: 168.227.66.2, BR, Belo Jardim",ok
"Faça login no aplicativo OlympTrad?: 168.227.66.30, BR, Belo Jardim",ok
"Faça login no aplicativo OlympTrad?: 168.227.77.105, BR, Buriti Alegre",ok
"Faça login no aplicativo OlympTrad?: 168.227.77.108, BR, Buriti Alegre",ok
"Faça login no aplicativo OlympTrad?: 168.227.77.99, BR, Buriti Alegre",ok
"Faça login no aplicativo OlympTrad?: 168.228.118.47, BR, Claudio",ok
"Faça login no aplicativo OlympTrad?: 168.228.118.83, BR, Claudio",ok
"0500030E0201|Faça login no aplicativo OlympTrad?: 168.228.123.226, BR, Braco Do ",ok
"050003790201|Faça login no aplicativo OlympTrad?: 168.228.128.22, BR, Sao Jose D",ok
"Faça login no aplicativo OlympTrad?: 168.228.131.224, BR, Itobi",ok
"0500030C0201|Faça login no aplicativo OlympTrad?: 168.228.131.3, BR, Sao Jose Do",ok
"Faça login no aplicativo OlympTrad?: 168.228.155.237, BR, Iapu",ok
bitnuvem.com: Identificamos acesso do IP 168.228.177.12 na sua conta. 05/08 19:53,ok
"Faça login no aplicativo OlympTrad?: 168.228.180.114, BR, Tubarao",ok
"Faça login no aplicativo OlympTrad?: 168.228.180.3, BR, Tubarao",ok
"Faça login no aplicativo OlympTrad?: 168.228.180.42, BR, Tubarao",ok
"050003600201|Faça login no aplicativo OlympTrad?: 168.228.187.98, BR, Santa Hele",ok
"Faça login no aplicativo OlympTrad?: 168.228.191.218, BR, Arcoverde",ok
"OlympTrad? login: 168.228.191.228, BR, Arcoverde",ok
"Faça login no aplicativo OlympTrad?: 168.228.20.126, BR, Vitoria",ok
"Faça login no aplicativo OlympTrad?: 168.228.212.82, BR, Cavalcante",ok
"050003070201|Faça login no aplicativo OlympTrad?: 168.228.214.54, BR, Sao Joao D",ok
"050003380201|Faça login no aplicativo OlympTrad?: 168.228.244.133, BR, Pimenta B",ok
"Faça login no aplicativo OlympTrad?: 168.228.37.251, BR, Rondonopolis",ok
"Faça login no aplicativo OlympTrad?: 168.228.38.164, BR, Rondonopolis",ok
"Faça login no aplicativo OlympTrad?: 168.228.42.108, BR, Nova Iguacu",ok
"050003380201|Faça login no aplicativo OlympTrad?: 168.228.70.231, BR, Pocos De C",ok
"050003690201|Faça login no aplicativo OlympTrad?: 168.228.90.120, BR, Varzea Pau",ok
"050003740201|Faça login no aplicativo OlympTrad?: 168.228.90.120, BR, Varzea Pau",ok
"050003510201|Faça login no aplicativo OlympTrad?: 168.228.90.121, BR, Varzea Pau",ok
"050003200201|Faça login no aplicativo OlympTrad?: 168.228.90.123, BR, Varzea Pau",ok
"050003500201|Faça login no aplicativo OlympTrad?: 168.228.90.129, BR, Varzea Pau",ok
"Faça login no aplicativo OlympTrad?: 168.228.92.103, BR, Sinop",ok
"Faça login no aplicativo OlympTrad?: 168.228.92.22, BR, Sinop",ok
bitnuvem.com: Identificamos acesso do IP 168.232.126.115 na sua conta. 14/08 11:41,ok
bitnuvem.com: Identificamos acesso do IP 168.232.126.169 na sua conta. 10/08 21:29,ok
bitnuvem.com: Identificamos acesso do IP 168.232.126.175 na sua conta. 09/08 09:26,ok
bitnuvem.com: Identificamos acesso do IP 168.232.126.90 na sua conta. 10/08 16:28,ok
